observable,observable_kind,anchor,cycle_id,broad_episode_id,cycle_start_year,anchor_date,episode_weight,event_month,value,secondary_value,change_from_baseline,running_stress_extreme
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,1,15.223478260869564,20.45,3.933002070393375,3.933002070393375
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,2,16.471052631578946,23.87,5.180576441102756,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,3,13.897142857142857,16.16,2.6066666666666674,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,4,13.408636363636363,16.72,2.118160173160174,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,5,12.4845,14.92,1.1940238095238112,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,6,11.889130434782608,12.83,0.5986542443064184,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,7,13.233333333333333,14.56,1.942857142857143,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,8,15.245238095238093,16.97,3.954761904761904,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,9,16.383809523809525,18.41,5.0933333333333355,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,10,14.177142857142858,18.15,2.8866666666666685,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,11,12.274285714285714,14.25,0.9838095238095246,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T06_1994,B03,1994,1994-02-04,1.0,12,11.47,12.51,0.1795238095238112,5.180576441102756
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,1,21.04904761904762,24.98,-5.155452380952383,-5.155452380952383
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,2,24.323636363636364,28.45,-1.8808636363636388,-1.8808636363636388
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,3,24.541428571428572,27.84,-1.6630714285714312,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,4,24.021428571428572,28.75,-2.1830714285714308,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,5,21.81809523809524,24.18,-4.386404761904764,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,6,22.15909090909091,24.76,-4.045409090909093,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,7,23.202,27.01,-3.0025000000000013,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,8,23.5955,26.0,-2.6090000000000018,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,9,22.718260869565217,25.47,-3.486239130434786,-1.6630714285714312
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,10,27.164210526315788,33.49,0.959710526315785,0.959710526315785
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,11,26.37318181818182,31.63,0.16868181818181682,0.959710526315785
VIX,volatility_level,FIRST_HIKE,T07_1999,B04,1999,1999-06-30,1.0,12,21.54,23.05,-4.664500000000004,0.959710526315785
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,1,15.502380952380953,17.3,-2.2026190476190486,-2.2026190476190486
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,2,16.68409090909091,19.34,-1.0209090909090932,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,3,14.08095238095238,14.91,-3.624047619047621,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,4,14.973809523809523,16.58,-2.731190476190479,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,5,13.577619047619047,16.27,-4.127380952380955,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,6,12.459545454545456,13.67,-5.245454545454546,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,7,13.437999999999999,14.65,-4.267000000000003,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,8,11.708947368421052,13.14,-5.99605263157895,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,9,13.126363636363635,14.49,-4.578636363636367,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,10,14.459047619047618,17.74,-3.2459523809523834,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,11,13.967619047619047,16.32,-3.7373809523809545,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T08_2004,B05,2004,2004-06-30,1.0,12,11.868636363636364,12.7,-5.836363636363638,-1.0209090909090932
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,1,23.717894736842105,27.59,7.507894736842104,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,2,22.517,28.14,6.306999999999999,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,3,15.84909090909091,18.67,-0.3609090909090913,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,4,14.300476190476191,16.26,-1.9095238095238098,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,5,14.852857142857141,16.33,-1.3571428571428594,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,6,17.774545454545457,25.76,1.5645454545454562,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,7,13.1585,15.58,-3.0515000000000008,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,8,12.399565217391304,13.65,-3.810434782608697,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,9,14.21952380952381,18.14,-1.9904761904761905,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,10,14.585238095238097,17.06,-1.624761904761904,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,11,15.236190476190476,22.51,-0.9738095238095248,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T09_2015,B06,2015,2015-12-16,1.0,12,12.472380952380954,14.12,-3.737619047619047,7.507894736842104
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,1,24.3735,33.52,-1.3749210526315778,-1.3749210526315778
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,2,29.313636363636363,34.75,3.565215311004785,3.565215311004785
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,3,28.23318181818182,34.02,2.4847607655502415,3.565215311004785
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,4,24.995238095238093,27.54,-0.7531829573934843,3.565215311004785
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,5,22.169565217391302,26.21,-3.578855835240276,3.565215311004785
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,6,27.34181818181818,32.6,1.5933971291866023,3.565215311004785
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,7,30.005714285714287,33.63,4.257293233082709,4.257293233082709
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,8,23.29909090909091,26.09,-2.449330143540667,4.257293233082709
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,9,21.784285714285716,25.0,-3.964135338345862,4.257293233082709
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,10,20.16904761904762,22.9,-5.579373433583957,4.257293233082709
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,11,20.1205,22.87,-5.627921052631578,4.257293233082709
VIX,volatility_level,FIRST_HIKE,T10_2022,B07,2022,2022-03-16,1.0,12,21.644347826086957,26.52,-4.104073226544621,4.257293233082709
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,1,12.166521739130435,14.22,-0.10776397515527947,-0.10776397515527947
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,2,12.442631578947369,13.5,0.1683458646616547,0.1683458646616547
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,3,12.265909090909092,13.13,-0.008376623376621595,0.1683458646616547
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,4,11.896818181818183,13.45,-0.37746753246753073,0.1683458646616547
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,5,12.514,13.49,0.23971428571428532,0.23971428571428532
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,6,12.798260869565217,13.78,0.5239751552795031,0.5239751552795031
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,7,12.057,13.22,-0.21728571428571364,0.5239751552795031
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,8,14.357272727272727,15.74,2.0829870129870134,2.0829870129870134
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,9,12.46904761904762,13.41,0.19476190476190602,2.0829870129870134
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,10,11.7485,14.55,-0.5257857142857141,2.0829870129870134
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,11,13.473636363636365,16.4,1.1993506493506505,2.0829870129870134
VIX,volatility_level,LAST_HIKE,T06_1994,B03,1994,1995-02-01,1.0,12,15.032999999999998,17.04,2.7587142857142837,2.7587142857142837
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,1,21.54,23.05,-5.624210526315789,-5.624210526315789
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,2,19.893,21.16,-7.271210526315787,-5.624210526315789
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,3,18.088695652173914,20.55,-9.075514874141874,-5.624210526315789
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,4,19.6875,21.88,-7.476710526315788,-5.624210526315789
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,5,25.2,30.51,-1.9642105263157887,-1.9642105263157887
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,6,26.38285714285714,29.65,-0.7813533834586472,-0.7813533834586472
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,7,26.5305,31.74,-0.6337105263157881,-0.6337105263157881
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,8,24.918571428571425,29.99,-2.2456390977443625,-0.6337105263157881
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,9,23.411578947368422,28.35,-3.7526315789473657,-0.6337105263157881
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,10,28.49681818181818,32.84,1.3326076555023931,1.3326076555023931
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,11,28.133999999999997,34.72,0.9697894736842088,1.3326076555023931
VIX,volatility_level,LAST_HIKE,T07_1999,B04,1999,2000-05-16,1.0,12,22.944090909090907,25.78,-4.220119617224881,1.3326076555023931
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,1,15.325999999999999,18.64,0.8714545454545437,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,2,13.351739130434783,15.23,-1.1028063241106718,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,3,12.1845,13.88,-2.270045454545455,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,4,11.306363636363637,12.57,-3.1481818181818184,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,5,10.817619047619049,12.3,-3.6369264069264062,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,6,10.9645,12.67,-3.490045454545456,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,7,11.0425,12.14,-3.4120454545454546,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,8,11.155263157894737,18.31,-3.299282296650718,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,9,15.162727272727272,19.63,0.7081818181818171,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,10,12.933000000000002,14.53,-1.5215454545454534,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,11,13.297727272727274,14.08,-1.1568181818181813,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T08_2004,B05,2004,2006-06-29,1.0,12,14.947619047619046,18.89,0.493073593073591,0.8714545454545437
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,1,19.57238095238095,25.45,0.18333333333333002,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,2,15.234736842105262,16.37,-4.154310776942358,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,3,14.485238095238095,16.59,-4.9038095238095245,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,4,12.949047619047619,14.28,-6.440000000000001,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,5,16.721818181818183,20.55,-2.6672294372294374,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,6,15.836000000000002,18.86,-3.553047619047618,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,7,13.305909090909092,16.12,-6.083138528138528,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,8,18.97909090909091,24.59,-0.40995670995670963,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,9,15.559000000000001,19.66,-3.830047619047619,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,10,15.466521739130435,20.56,-3.9225258799171847,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,11,12.5235,13.13,-6.86554761904762,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T09_2015,B06,2015,2018-12-19,1.0,12,13.756666666666666,15.96,-5.632380952380954,0.18333333333333002
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,1,15.85391304347826,17.89,1.8507312252964425,1.8507312252964425
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,2,15.173333333333332,18.94,1.170151515151515,1.8507312252964425
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,3,18.887727272727272,21.71,4.884545454545455,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,4,14.01909090909091,16.87,0.015909090909092427,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,5,12.7185,13.67,-1.2846818181818165,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,6,13.388636363636364,14.79,-0.6145454545454534,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,7,13.980476190476189,15.85,-0.022705627705628117,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,8,13.7875,15.22,-0.21568181818181742,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,9,16.137727272727275,19.23,2.1345454545454583,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,10,13.058695652173913,15.39,-0.9444861660079038,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,11,12.667,13.33,-1.3361818181818172,4.884545454545455
VIX,volatility_level,LAST_HIKE,T10_2022,B07,2022,2023-07-26,1.0,12,14.373913043478263,18.46,0.37073122529644564,4.884545454545455
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,1,12.442631578947369,13.5,0.9726315789473681,0.9726315789473681
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,2,12.265909090909092,13.13,0.7959090909090918,0.9726315789473681
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,3,11.896818181818183,13.45,0.42681818181818265,0.9726315789473681
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,4,12.514,13.49,1.0439999999999987,1.0439999999999987
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,5,12.798260869565217,13.78,1.3282608695652165,1.3282608695652165
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,6,12.057,13.22,0.5869999999999997,1.3282608695652165
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,7,14.357272727272727,15.74,2.8872727272727268,2.8872727272727268
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,8,12.46904761904762,13.41,0.9990476190476194,2.8872727272727268
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,9,11.7485,14.55,0.2784999999999993,2.8872727272727268
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,10,13.473636363636365,16.4,2.003636363636364,2.8872727272727268
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,11,15.032999999999998,17.04,3.562999999999997,3.562999999999997
VIX,volatility_level,PAUSE_START,T06_1994,B03,1994,1995-03-28,1.0,12,17.76238095238095,20.7,6.292380952380951,6.292380952380951
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,1,19.893,21.16,-6.480181818181819,-6.480181818181819
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,2,18.088695652173914,20.55,-8.284486166007905,-6.480181818181819
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,3,19.6875,21.88,-6.68568181818182,-6.480181818181819
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,4,25.2,30.51,-1.1731818181818205,-1.1731818181818205
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,5,26.38285714285714,29.65,0.009675324675320951,0.009675324675320951
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,6,26.5305,31.74,0.15731818181818014,0.15731818181818014
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,7,24.918571428571425,29.99,-1.4546103896103943,0.15731818181818014
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,8,23.411578947368422,28.35,-2.9616028708133975,0.15731818181818014
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,9,28.49681818181818,32.84,2.1236363636363613,2.1236363636363613
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,10,28.133999999999997,34.72,1.760818181818177,2.1236363636363613
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,11,22.944090909090907,25.78,-3.429090909090913,2.1236363636363613
VIX,volatility_level,PAUSE_START,T07_1999,B04,1999,2000-06-28,1.0,12,20.94047619047619,23.17,-5.43270562770563,2.1236363636363613
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,1,12.1845,13.88,-3.141499999999999,-3.141499999999999
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,2,11.306363636363637,12.57,-4.019636363636362,-3.141499999999999
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,3,10.817619047619049,12.3,-4.50838095238095,-3.141499999999999
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,4,10.9645,12.67,-4.3614999999999995,-3.141499999999999
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,5,11.0425,12.14,-4.283499999999998,-3.141499999999999
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,6,11.155263157894737,18.31,-4.170736842105262,-3.141499999999999
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,7,15.162727272727272,19.63,-0.16327272727272657,-0.16327272727272657
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,8,12.933000000000002,14.53,-2.392999999999997,-0.16327272727272657
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,9,13.297727272727274,14.08,-2.028272727272725,-0.16327272727272657
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,10,14.947619047619046,18.89,-0.3783809523809527,-0.16327272727272657
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,11,17.273333333333333,24.17,1.9473333333333347,1.9473333333333347
VIX,volatility_level,PAUSE_START,T08_2004,B05,2004,2006-08-08,1.0,12,25.02608695652174,30.83,9.700086956521742,9.700086956521742
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,1,15.234736842105262,16.37,-9.718421052631582,-9.718421052631582
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,2,14.485238095238095,16.59,-10.467919799498748,-9.718421052631582
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,3,12.949047619047619,14.28,-12.004110275689225,-9.718421052631582
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,4,16.721818181818183,20.55,-8.231339712918661,-8.231339712918661
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,5,15.836000000000002,18.86,-9.117157894736842,-8.231339712918661
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,6,13.305909090909092,16.12,-11.647248803827752,-8.231339712918661
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,7,18.97909090909091,24.59,-5.974066985645933,-5.974066985645933
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,8,15.559000000000001,19.66,-9.394157894736843,-5.974066985645933
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,9,15.466521739130435,20.56,-9.486636155606408,-5.974066985645933
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,10,12.5235,13.13,-12.429657894736843,-5.974066985645933
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,11,13.756666666666666,15.96,-11.196491228070178,-5.974066985645933
VIX,volatility_level,PAUSE_START,T09_2015,B06,2015,2019-01-30,1.0,12,13.94095238095238,18.84,-11.012205513784464,-5.974066985645933
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,1,18.887727272727272,21.71,3.0338142292490122,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,2,14.01909090909091,16.87,-1.83482213438735,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,3,12.7185,13.67,-3.135413043478259,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,4,13.388636363636364,14.79,-2.465276679841896,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,5,13.980476190476189,15.85,-1.8734368530020706,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,6,13.7875,15.22,-2.06641304347826,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,7,16.137727272727275,19.23,0.2838142292490158,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,8,13.058695652173913,15.39,-2.7952173913043463,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,9,12.667,13.33,-3.1869130434782598,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,10,14.373913043478263,18.46,-1.4799999999999969,3.0338142292490122
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,11,19.312272727272727,38.57,3.458359683794468,3.458359683794468
VIX,volatility_level,PAUSE_START,T10_2022,B07,2022,2023-09-20,1.0,12,17.663333333333334,22.38,1.8094202898550744,3.458359683794468
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,1,12.798260869565217,13.78,0.9014426877470338,0.9014426877470338
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,2,12.057,13.22,0.1601818181818171,0.9014426877470338
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,3,14.357272727272727,15.74,2.460454545454544,2.460454545454544
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,4,12.46904761904762,13.41,0.5722294372294368,2.460454545454544
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,5,11.7485,14.55,-0.14831818181818335,2.460454545454544
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,6,13.473636363636365,16.4,1.5768181818181812,2.460454545454544
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,7,15.032999999999998,17.04,3.1361818181818144,3.1361818181818144
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,8,17.76238095238095,20.7,5.865562770562768,5.865562770562768
VIX,volatility_level,FIRST_CUT,T06_1994,B03,1994,1995-07-06,1.0,9,16.575238095238095,20.22,4.678419913419912,5.865562770562768
