event_id,cycle_id,cycle_start_year,event_type,event_date,asset,asset_kind,baseline_date,baseline_value,first_post_date,usable_post_obs_252,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ret_252d,mae,mfe,time_to_event_min_obs,time_to_event_max_obs,mdd,mdd_peak_obs,mdd_trough_obs,time_peak_to_trough_obs,recovery50_obs_from_trough,recovery100_obs_from_trough,recovery50_obs_from_event,recovery100_obs_from_event,recovery50_observed,recovery100_observed,recovery_censor_obs,rv_20d_ann,down_semivol_20d_ann,tail_loss_freq_20d,rv_60d_ann,down_semivol_60d_ann,tail_loss_freq_60d,rv_120d_ann,down_semivol_120d_ann,tail_loss_freq_120d,rv_252d_ann,down_semivol_252d_ann,tail_loss_freq_252d,min_bp_excursion,max_bp_excursion,time_to_min_obs,time_to_max_obs,chg_1d_bp,chg_5d_bp,chg_20d_bp,chg_60d_bp,chg_120d_bp,chg_252d_bp,bp_vol_20d_ann,bp_vol_60d_ann,bp_vol_120d_ann,bp_vol_252d_ann
T04_1987_FIRST_CUT,T04_1987,1987,FIRST_CUT,1987-11-04,SP500,price,1987-11-03,250.82000732421875,1987-11-04,252,-0.007415678797693559,-0.047125456419191414,-0.06925288999582668,0.02491826735305458,0.052268499197578366,0.11259066027324915,-0.10724825918891523,0.1309305293793428,22.0,245.0,0.12008801505684186,2.0,22.0,20.0,6.0,19.0,28.0,41.0,True,True,756.0,0.2843524440096329,0.23822697510381974,0.15,0.3101349911063413,0.2374288275377118,0.13333333333333333,0.25043719443118545,0.1911758782344015,0.075,0.2019137067300325,0.14782343612983917,0.03571428571428571,,,,,,,,,,,,,,
T04_1987_FIRST_CUT,T04_1987,1987,FIRST_CUT,1987-11-04,NASDAQ,price,1987-11-03,320.66,1987-11-04,252,-0.0016528410154058593,-0.017058566706168565,-0.04815068920351773,0.07484563088629703,0.17831971558660253,0.1923844570573192,-0.08650907503274496,0.23529595209879628,22.0,168.0,0.10254603388584205,3.0,22.0,19.0,7.0,10.0,29.0,32.0,True,True,756.0,0.20981844611617748,0.1769120591150965,0.2,0.21011536875317052,0.15288607065846932,0.15,0.16360620975807905,0.11910478932111564,0.08333333333333333,0.12687480944246315,0.09316219296067725,0.051587301587301584,,,,,,,,,,,,,,
T04_1987_FIRST_CUT,T04_1987,1987,FIRST_CUT,1987-11-04,WTI,price,1987-11-03,19.39,1987-11-04,252,-0.015471892728210479,-0.021144920061887618,-0.04125838060856113,-0.11449200618875699,-0.11707065497679214,-0.29345023207839094,-0.35121196493037654,0.0,229.0,0.0,0.35121196493037654,0.0,229.0,229.0,47.0,108.0,276.0,337.0,True,True,756.0,0.21799291249785893,0.16471326736512995,0.1,0.3729950176957137,0.2538197442111341,0.15,0.342127758448257,0.24123037561722946,0.13333333333333333,0.35480192756974877,0.26510212707619835,0.14682539682539683,,,,,,,,,,,,,,
T04_1987_FIRST_CUT,T04_1987,1987,FIRST_CUT,1987-11-04,DGS2,rate,1987-11-03,7.67,1987-11-04,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.999999999999964,110.99999999999994,66.0,203.0,-7.000000000000028,-5.999999999999961,4.999999999999982,-46.0,2.000000000000046,72.00000000000006,108.1424499153047,110.96256812738119,98.11601776048835,93.33809511662427
T04_1987_FIRST_CUT,T04_1987,1987,FIRST_CUT,1987-11-04,DGS10,rate,1987-11-03,8.91,1987-11-04,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00000000000007,50.0,66.0,203.0,-6.00000000000005,-12.0000000000001,2.999999999999936,-73.00000000000004,-5.000000000000071,-6.00000000000005,103.81222927655642,128.07083580210906,110.3354510785443,105.44181379138692
T05_1988_FIRST_HIKE,T05_1988,1988,FIRST_HIKE,1988-03-30,SP500,price,1988-03-29,260.07000732421875,1988-03-30,252,-0.007690237027242697,0.020840476631353244,0.014342216955836706,0.05671549807591525,0.03364478699418694,0.12412042092594988,-0.035528916187728354,0.15211287901136528,38.0,218.0,0.07640469020970919,10.0,38.0,28.0,5.0,15.0,43.0,53.0,True,True,756.0,0.21672471429130688,0.16798851295454995,0.05,0.1830630061528402,0.12488341128839289,0.016666666666666666,0.1640328728535856,0.11324774413707522,0.008333333333333333,0.14123872155524575,0.09801197806714079,0.003968253968253968,,,,,,,,,,,,,,
T05_1988_FIRST_HIKE,T05_1988,1988,FIRST_HIKE,1988-03-30,NASDAQ,price,1988-03-29,372.96,1988-03-30,252,-0.0031638781638781976,0.01281638781638783,0.015309952809952954,0.0484502359502359,0.028099528099528204,0.08242170742170751,-0.026008151008151015,0.09799978549978561,38.0,244.0,0.07836207114185456,67.0,165.0,98.0,27.0,45.0,192.0,210.0,True,True,756.0,0.11786682318039919,0.09214323560312923,0.05,0.10167981594098097,0.07579539142702384,0.016666666666666666,0.0908337995253881,0.06998758852786499,0.008333333333333333,0.08353078215700237,0.06309868570996048,0.003968253968253968,,,,,,,,,,,,,,
T05_1988_FIRST_HIKE,T05_1988,1988,FIRST_HIKE,1988-03-30,WTI,price,1988-03-29,17.08,1988-03-30,252,-0.0011709601873536313,-0.016393442622950727,0.07259953161592514,-0.0714285714285714,-0.13817330210772827,0.18676814988290413,-0.2634660421545667,0.23126463700234212,132.0,251.0,0.3214670981661273,19.0,132.0,113.0,40.0,70.0,172.0,202.0,True,True,756.0,0.287860778649617,0.14694939950902985,0.05,0.25101979989850953,0.19064342098884732,0.03333333333333333,0.31207612312617933,0.22666732744309032,0.08333333333333333,0.3770706124941052,0.265665849054401,0.1111111111111111,,,,,,,,,,,,,,
T05_1988_FIRST_HIKE,T05_1988,1988,FIRST_HIKE,1988-03-30,DGS2,rate,1988-03-29,7.42,1988-03-30,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9999999999999787,250.0,2.0,244.0,0.9999999999999787,15.000000000000036,20.999999999999996,63.00000000000008,101.99999999999996,214.00000000000006,87.77944849990426,94.2292732233642,89.72074322421703,97.0962474810453
T05_1988_FIRST_HIKE,T05_1988,1988,FIRST_HIKE,1988-03-30,DGS10,rate,1988-03-29,8.56,1988-03-30,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.000000000000092,96.99999999999989,7.0,243.0,0.9999999999999787,4.999999999999893,24.00000000000002,32.00000000000003,41.000000000000014,65.00000000000003,80.87885677780201,107.00825249341703,100.47291118681161,94.81512730853589
T05_1988_TIGHTENING_CYCLE_START,T05_1988,1988,TIGHTENING_CYCLE_START,1988-03-30,SP500,price,1988-03-29,260.07000732421875,1988-03-30,252,-0.007690237027242697,0.020840476631353244,0.014342216955836706,0.05671549807591525,0.03364478699418694,0.12412042092594988,-0.035528916187728354,0.15211287901136528,38.0,218.0,0.07640469020970919,10.0,38.0,28.0,5.0,15.0,43.0,53.0,True,True,756.0,0.21672471429130688,0.16798851295454995,0.05,0.1830630061528402,0.12488341128839289,0.016666666666666666,0.1640328728535856,0.11324774413707522,0.008333333333333333,0.14123872155524575,0.09801197806714079,0.003968253968253968,,,,,,,,,,,,,,
T05_1988_TIGHTENING_CYCLE_START,T05_1988,1988,TIGHTENING_CYCLE_START,1988-03-30,NASDAQ,price,1988-03-29,372.96,1988-03-30,252,-0.0031638781638781976,0.01281638781638783,0.015309952809952954,0.0484502359502359,0.028099528099528204,0.08242170742170751,-0.026008151008151015,0.09799978549978561,38.0,244.0,0.07836207114185456,67.0,165.0,98.0,27.0,45.0,192.0,210.0,True,True,756.0,0.11786682318039919,0.09214323560312923,0.05,0.10167981594098097,0.07579539142702384,0.016666666666666666,0.0908337995253881,0.06998758852786499,0.008333333333333333,0.08353078215700237,0.06309868570996048,0.003968253968253968,,,,,,,,,,,,,,
T05_1988_TIGHTENING_CYCLE_START,T05_1988,1988,TIGHTENING_CYCLE_START,1988-03-30,WTI,price,1988-03-29,17.08,1988-03-30,252,-0.0011709601873536313,-0.016393442622950727,0.07259953161592514,-0.0714285714285714,-0.13817330210772827,0.18676814988290413,-0.2634660421545667,0.23126463700234212,132.0,251.0,0.3214670981661273,19.0,132.0,113.0,40.0,70.0,172.0,202.0,True,True,756.0,0.287860778649617,0.14694939950902985,0.05,0.25101979989850953,0.19064342098884732,0.03333333333333333,0.31207612312617933,0.22666732744309032,0.08333333333333333,0.3770706124941052,0.265665849054401,0.1111111111111111,,,,,,,,,,,,,,
T05_1988_TIGHTENING_CYCLE_START,T05_1988,1988,TIGHTENING_CYCLE_START,1988-03-30,DGS2,rate,1988-03-29,7.42,1988-03-30,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9999999999999787,250.0,2.0,244.0,0.9999999999999787,15.000000000000036,20.999999999999996,63.00000000000008,101.99999999999996,214.00000000000006,87.77944849990426,94.2292732233642,89.72074322421703,97.0962474810453
T05_1988_TIGHTENING_CYCLE_START,T05_1988,1988,TIGHTENING_CYCLE_START,1988-03-30,DGS10,rate,1988-03-29,8.56,1988-03-30,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.000000000000092,96.99999999999989,7.0,243.0,0.9999999999999787,4.999999999999893,24.00000000000002,32.00000000000003,41.000000000000014,65.00000000000003,80.87885677780201,107.00825249341703,100.47291118681161,94.81512730853589
T05_1988_LAST_HIKE,T05_1988,1988,LAST_HIKE,1989-05-17,SP500,price,1989-05-16,315.2799987792969,1989-05-17,252,0.0069779631297552935,0.009642249926072655,0.02711871297282631,0.10457371653246827,0.07085763900148057,0.1236995691163425,0.0,0.14120778097578235,0.0,101.0,0.1023345693603166,101.0,179.0,78.0,32.0,82.0,211.0,261.0,True,True,756.0,0.10491499295747023,0.06767735326397217,0.0,0.11478476780687014,0.07038263511261686,0.016666666666666666,0.1503862672874259,0.11586011031099579,0.025,0.13856581488693603,0.10359237934922354,0.031746031746031744,,,,,,,,,,,,,,
T05_1988_LAST_HIKE,T05_1988,1988,LAST_HIKE,1989-05-17,NASDAQ,price,1989-05-16,435.66,1989-05-17,252,0.006564752329798473,0.010306202084193972,0.03438461185328001,0.06401781205527235,0.0397328191709132,0.015700316760776767,-0.05724647661020066,0.11492907313042289,179.0,101.0,0.15442735676198704,101.0,179.0,78.0,76.0,295.0,255.0,474.0,True,True,756.0,0.07223048095640802,0.03979173898379696,0.0,0.07842051270947499,0.05293497381365694,0.016666666666666666,0.0944138581104914,0.07337576516000026,0.05,0.10032407380217362,0.0780237954149738,0.07142857142857142,,,,,,,,,,,,,,
T05_1988_LAST_HIKE,T05_1988,1988,LAST_HIKE,1989-05-17,WTI,price,1989-05-16,20.58,1989-05-17,252,-0.020894071914480117,0.057823129251700855,-0.052478134110787056,-0.11418853255587935,-0.029640427599611274,-0.11273080660835744,-0.17638483965014573,0.18950437317784274,229.0,171.0,0.3075980392156863,171.0,229.0,58.0,73.0,76.0,302.0,305.0,True,True,756.0,0.46190108813714675,0.402102712117899,0.05,0.3855302842194003,0.3151212734273369,0.05,0.29928822669641225,0.2372048449978354,0.025,0.3380329886687778,0.2506940281374879,0.03571428571428571,,,,,,,,,,,,,,
T05_1988_LAST_HIKE,T05_1988,1988,LAST_HIKE,1989-05-17,DGS2,rate,1989-05-16,8.95,1989-05-17,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.99999999999994,10.000000000000142,53.0,241.0,1.0000000000001563,-11.999999999999922,-58.999999999999986,-95.99999999999991,-91.00000000000001,-38.99999999999988,133.95667013510104,136.81391543855167,136.74357711553753,119.95860839924607
T05_1988_LAST_HIKE,T05_1988,1988,LAST_HIKE,1989-05-17,DGS10,rate,1989-05-16,8.82,1989-05-17,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,26.999999999999957,53.0,241.0,-1.9999999999999574,-22.000000000000064,-62.0000000000001,-80.00000000000007,-82.00000000000003,-13.000000000000078,102.34863020706788,101.69545762567239,95.29113285085873,93.67577805613529
T05_1988_TIGHTENING_CYCLE_END,T05_1988,1988,TIGHTENING_CYCLE_END,1989-05-17,SP500,price,1989-05-16,315.2799987792969,1989-05-17,252,0.0069779631297552935,0.009642249926072655,0.02711871297282631,0.10457371653246827,0.07085763900148057,0.1236995691163425,0.0,0.14120778097578235,0.0,101.0,0.1023345693603166,101.0,179.0,78.0,32.0,82.0,211.0,261.0,True,True,756.0,0.10491499295747023,0.06767735326397217,0.0,0.11478476780687014,0.07038263511261686,0.016666666666666666,0.1503862672874259,0.11586011031099579,0.025,0.13856581488693603,0.10359237934922354,0.031746031746031744,,,,,,,,,,,,,,
T05_1988_TIGHTENING_CYCLE_END,T05_1988,1988,TIGHTENING_CYCLE_END,1989-05-17,NASDAQ,price,1989-05-16,435.66,1989-05-17,252,0.006564752329798473,0.010306202084193972,0.03438461185328001,0.06401781205527235,0.0397328191709132,0.015700316760776767,-0.05724647661020066,0.11492907313042289,179.0,101.0,0.15442735676198704,101.0,179.0,78.0,76.0,295.0,255.0,474.0,True,True,756.0,0.07223048095640802,0.03979173898379696,0.0,0.07842051270947499,0.05293497381365694,0.016666666666666666,0.0944138581104914,0.07337576516000026,0.05,0.10032407380217362,0.0780237954149738,0.07142857142857142,,,,,,,,,,,,,,
T05_1988_TIGHTENING_CYCLE_END,T05_1988,1988,TIGHTENING_CYCLE_END,1989-05-17,WTI,price,1989-05-16,20.58,1989-05-17,252,-0.020894071914480117,0.057823129251700855,-0.052478134110787056,-0.11418853255587935,-0.029640427599611274,-0.11273080660835744,-0.17638483965014573,0.18950437317784274,229.0,171.0,0.3075980392156863,171.0,229.0,58.0,73.0,76.0,302.0,305.0,True,True,756.0,0.46190108813714675,0.402102712117899,0.05,0.3855302842194003,0.3151212734273369,0.05,0.29928822669641225,0.2372048449978354,0.025,0.3380329886687778,0.2506940281374879,0.03571428571428571,,,,,,,,,,,,,,
T05_1988_TIGHTENING_CYCLE_END,T05_1988,1988,TIGHTENING_CYCLE_END,1989-05-17,DGS2,rate,1989-05-16,8.95,1989-05-17,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.99999999999994,10.000000000000142,53.0,241.0,1.0000000000001563,-11.999999999999922,-58.999999999999986,-95.99999999999991,-91.00000000000001,-38.99999999999988,133.95667013510104,136.81391543855167,136.74357711553753,119.95860839924607
T05_1988_TIGHTENING_CYCLE_END,T05_1988,1988,TIGHTENING_CYCLE_END,1989-05-17,DGS10,rate,1989-05-16,8.82,1989-05-17,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,26.999999999999957,53.0,241.0,-1.9999999999999574,-22.000000000000064,-62.0000000000001,-80.00000000000007,-82.00000000000003,-13.000000000000078,102.34863020706788,101.69545762567239,95.29113285085873,93.67577805613529
T05_1988_FIRST_CUT,T05_1988,1988,FIRST_CUT,1989-06-06,SP500,price,1989-06-05,322.0299987792969,1989-06-06,252,0.006862688145375939,0.013073289665673116,-0.0086948042219126,0.08635840655843152,0.061733394274355424,0.14088748032534015,-0.012576430172098418,0.14088748032534015,19.0,252.0,0.1023345693603166,88.0,166.0,78.0,32.0,82.0,198.0,248.0,True,True,756.0,0.125466917073086,0.09196709321415121,0.05,0.12109984373251348,0.07393143561288763,0.03333333333333333,0.14993696636607318,0.11586867947314529,0.041666666666666664,0.13842780928426401,0.10268241914471574,0.03571428571428571,,,,,,,,,,,,,,
T05_1988_FIRST_CUT,T05_1988,1988,FIRST_CUT,1989-06-06,NASDAQ,price,1989-06-05,447.84,1989-06-06,252,0.000267952840300012,0.012392818863879995,-0.026438013576277175,0.04182297249017508,0.016300464451589836,0.03967934976777432,-0.08288674526616635,0.08460610932475898,166.0,88.0,0.15442735676198704,88.0,166.0,78.0,76.0,295.0,242.0,461.0,True,True,756.0,0.09020493642400493,0.07755996826422352,0.05,0.07768552965651238,0.05328217255541508,0.016666666666666666,0.09469035325406286,0.07432651892006854,0.058333333333333334,0.1013309386938574,0.07809845832906209,0.07539682539682539,,,,,,,,,,,,,,
T05_1988_FIRST_CUT,T05_1988,1988,FIRST_CUT,1989-06-06,WTI,price,1989-06-05,20.5,1989-06-06,252,-0.005853658536585371,-0.0585365853658536,0.0024390243902439046,-0.09317073170731704,-0.030731707317073087,-0.15170731707317076,-0.21365853658536582,0.19414634146341458,241.0,157.0,0.3415032679738562,157.0,241.0,84.0,43.0,50.0,284.0,291.0,True,True,756.0,0.3840429781769562,0.2684725699640915,0.05,0.3141524399435411,0.2421927103723142,0.03333333333333333,0.25901554667090315,0.1942142042438211,0.016666666666666666,0.35360778529712855,0.2500446912324864,0.03968253968253968,,,,,,,,,,,,,,
T05_1988_FIRST_CUT,T05_1988,1988,FIRST_CUT,1989-06-06,DGS2,rate,1989-06-05,8.44,1989-06-06,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.99999999999996,61.00000000000012,40.0,228.0,0.9999999999999787,-15.000000000000036,-41.99999999999999,0.0,-79.99999999999999,-9.999999999999964,112.23790522110224,135.80494486890933,131.95721231654198,116.53106898952157
T05_1988_FIRST_CUT,T05_1988,1988,FIRST_CUT,1989-06-06,DGS10,rate,1989-06-05,8.36,1989-06-06,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.99999999999992,73.00000000000004,40.0,228.0,0.0,-19.99999999999993,-26.999999999999957,-8.999999999999986,-55.99999999999996,10.000000000000142,107.9460391511475,102.7050903958531,90.71325216112066,92.70223934341004
T06_1994_FIRST_HIKE,T06_1994,1994,FIRST_HIKE,1994-02-04,SP500,price,1994-02-03,480.7099914550781,1994-02-04,252,-0.02267478124074518,-0.02450541696385289,-0.03322169604247871,-0.057581479827360615,-0.05506438745027986,-0.004285322949827308,-0.08693386609429143,0.0,40.0,0.0,0.08693386609429143,0.0,40.0,40.0,42.0,213.0,82.0,253.0,True,True,756.0,0.11505440193577929,0.10615023052532084,0.15,0.11728571882800629,0.09388711436249421,0.16666666666666666,0.10321933531571101,0.08041230144164924,0.13333333333333333,0.09851454799810572,0.07245097315311623,0.10317460317460317,,,,,,,,,,,,,,
T06_1994_FIRST_HIKE,T06_1994,1994,FIRST_HIKE,1994-02-04,NASDAQ,price,1994-02-03,797.79,1994-02-04,252,-0.0257085197859086,-0.018012258865114927,-0.009075069880545072,-0.07322729038970155,-0.10699557527670189,-0.03225159503127395,-0.13036011983103324,0.007696260920793785,97.0,30.0,0.13700197778413548,30.0,97.0,67.0,42.0,181.0,139.0,278.0,True,True,756.0,0.13017850078885715,0.10875454979629261,0.1,0.15333518082517034,0.12035477317035025,0.15,0.13206702648964092,0.10421726303774775,0.11666666666666667,0.11780057617810112,0.08902465536415231,0.07539682539682539,,,,,,,,,,,,,,
T06_1994_FIRST_HIKE,T06_1994,1994,FIRST_HIKE,1994-02-04,WTI,price,1994-02-02,16.06,1994-02-07,252,-0.04669987546699861,-0.08405977584059765,-0.11643835616438347,0.10709838107098402,0.09090909090909105,0.25404732254047335,-0.13511830635118294,0.290161892901619,8.0,68.0,0.19884169884169878,68.0,182.0,114.0,15.0,261.0,197.0,443.0,True,True,756.0,0.3380405170620439,0.29343593379709165,0.2,0.4017212345726832,0.2590689982482137,0.13333333333333333,0.3606785216949154,0.24271258627094455,0.11666666666666667,0.30172666668175513,0.20667766160989648,0.08333333333333333,,,,,,,,,,,,,,
T06_1994_FIRST_HIKE,T06_1994,1994,FIRST_HIKE,1994-02-04,DGS2,rate,1994-02-03,4.28,1994-02-04,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99999999999999,346.0,2.0,222.0,13.999999999999968,16.999999999999993,59.999999999999964,158.0,192.99999999999997,289.99999999999994,82.08339789827345,113.12024500728626,118.35273798368709,112.20619891831825
T06_1994_FIRST_HIKE,T06_1994,1994,FIRST_HIKE,1994-02-04,DGS10,rate,1994-02-03,5.81,1994-02-04,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.000000000000028,224.0000000000001,6.0,190.0,13.000000000000078,10.000000000000053,57.00000000000003,132.00000000000003,148.00000000000006,172.00000000000006,99.23990071910018,137.8588814202432,131.8673129903469,113.771561154315
T06_1994_TIGHTENING_CYCLE_START,T06_1994,1994,TIGHTENING_CYCLE_START,1994-02-04,SP500,price,1994-02-03,480.7099914550781,1994-02-04,252,-0.02267478124074518,-0.02450541696385289,-0.03322169604247871,-0.057581479827360615,-0.05506438745027986,-0.004285322949827308,-0.08693386609429143,0.0,40.0,0.0,0.08693386609429143,0.0,40.0,40.0,42.0,213.0,82.0,253.0,True,True,756.0,0.11505440193577929,0.10615023052532084,0.15,0.11728571882800629,0.09388711436249421,0.16666666666666666,0.10321933531571101,0.08041230144164924,0.13333333333333333,0.09851454799810572,0.07245097315311623,0.10317460317460317,,,,,,,,,,,,,,
T06_1994_TIGHTENING_CYCLE_START,T06_1994,1994,TIGHTENING_CYCLE_START,1994-02-04,NASDAQ,price,1994-02-03,797.79,1994-02-04,252,-0.0257085197859086,-0.018012258865114927,-0.009075069880545072,-0.07322729038970155,-0.10699557527670189,-0.03225159503127395,-0.13036011983103324,0.007696260920793785,97.0,30.0,0.13700197778413548,30.0,97.0,67.0,42.0,181.0,139.0,278.0,True,True,756.0,0.13017850078885715,0.10875454979629261,0.1,0.15333518082517034,0.12035477317035025,0.15,0.13206702648964092,0.10421726303774775,0.11666666666666667,0.11780057617810112,0.08902465536415231,0.07539682539682539,,,,,,,,,,,,,,
T06_1994_TIGHTENING_CYCLE_START,T06_1994,1994,TIGHTENING_CYCLE_START,1994-02-04,WTI,price,1994-02-02,16.06,1994-02-07,252,-0.04669987546699861,-0.08405977584059765,-0.11643835616438347,0.10709838107098402,0.09090909090909105,0.25404732254047335,-0.13511830635118294,0.290161892901619,8.0,68.0,0.19884169884169878,68.0,182.0,114.0,15.0,261.0,197.0,443.0,True,True,756.0,0.3380405170620439,0.29343593379709165,0.2,0.4017212345726832,0.2590689982482137,0.13333333333333333,0.3606785216949154,0.24271258627094455,0.11666666666666667,0.30172666668175513,0.20667766160989648,0.08333333333333333,,,,,,,,,,,,,,
T06_1994_TIGHTENING_CYCLE_START,T06_1994,1994,TIGHTENING_CYCLE_START,1994-02-04,DGS2,rate,1994-02-03,4.28,1994-02-04,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99999999999999,346.0,2.0,222.0,13.999999999999968,16.999999999999993,59.999999999999964,158.0,192.99999999999997,289.99999999999994,82.08339789827345,113.12024500728626,118.35273798368709,112.20619891831825
T06_1994_TIGHTENING_CYCLE_START,T06_1994,1994,TIGHTENING_CYCLE_START,1994-02-04,DGS10,rate,1994-02-03,5.81,1994-02-04,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.000000000000028,224.0000000000001,6.0,190.0,13.000000000000078,10.000000000000053,57.00000000000003,132.00000000000003,148.00000000000006,172.00000000000006,99.23990071910018,137.8588814202432,131.8673129903469,113.771561154315
T06_1994_LAST_HIKE,T06_1994,1994,LAST_HIKE,1995-02-01,SP500,price,1995-01-31,470.4200134277344,1995-02-01,252,-4.2556716718156196e-05,0.022086611611509266,0.03237528173552007,0.0916839699292682,0.18326174268587248,0.33954765194288594,-4.2556716718156196e-05,0.33954765194288594,1.0,252.0,0.037333754574642275,220.0,238.0,18.0,7.0,13.0,245.0,251.0,True,True,756.0,0.07512597337911348,0.042157640797420626,0.0,0.06750169153080231,0.03365139565592649,0.0,0.0837291559189395,0.047031448850265244,0.016666666666666666,0.08426300081086634,0.05176959908354795,0.01984126984126984,,,,,,,,,,,,,,
T06_1994_LAST_HIKE,T06_1994,1994,LAST_HIKE,1995-02-01,NASDAQ,price,1995-01-31,755.2,1995-02-01,252,0.0041181144067794495,0.03147510593220337,0.04855667372881345,0.11354608050847448,0.29577595338983054,0.3920815677966101,0.0,0.4165651483050845,0.0,213.0,0.07863031665729814,156.0,175.0,19.0,5.0,38.0,180.0,213.0,True,True,756.0,0.0897435217956994,0.04474176572217969,0.0,0.08041131724861068,0.046537554526760755,0.0,0.11542432737442772,0.07748012976443787,0.025,0.1426798823769405,0.09922851279285473,0.05952380952380952,,,,,,,,,,,,,,
T06_1994_LAST_HIKE,T06_1994,1994,LAST_HIKE,1995-02-01,WTI,price,1995-01-31,18.48,1995-02-01,252,0.0,-0.0027056277056277667,0.008116883116882967,0.0984848484848484,-0.03354978354978355,0.14610389610389607,-0.08766233766233766,0.19805194805194803,154.0,241.0,0.17876278616658559,57.0,154.0,97.0,39.0,85.0,193.0,239.0,True,True,756.0,0.14972910771372086,0.09249900989004911,0.0,0.20692319926503727,0.13259607119835853,0.0,0.20138802118151475,0.147102958741761,0.0,0.2884496748369004,0.21407650149912205,0.01984126984126984,,,,,,,,,,,,,,
T06_1994_LAST_HIKE,T06_1994,1994,LAST_HIKE,1995-02-01,DGS2,rate,1995-01-31,7.26,1995-02-01,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-233.0,14.000000000000057,251.0,2.0,7.000000000000028,-6.99999999999994,-45.000000000000014,-71.0,-129.0,-233.0,143.36868189171756,105.11654548924848,129.99812215838304,102.72019395918188
T06_1994_LAST_HIKE,T06_1994,1994,LAST_HIKE,1995-02-01,DGS10,rate,1995-01-31,7.6,1995-02-01,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-206.99999999999994,8.000000000000007,242.0,2.0,6.00000000000005,-8.000000000000007,-36.99999999999992,-55.99999999999996,-113.99999999999997,-196.99999999999997,99.77305827674493,84.14563646198911,105.85817370981086,90.17351578045067
T06_1994_TIGHTENING_CYCLE_END,T06_1994,1994,TIGHTENING_CYCLE_END,1995-02-01,SP500,price,1995-01-31,470.4200134277344,1995-02-01,252,-4.2556716718156196e-05,0.022086611611509266,0.03237528173552007,0.0916839699292682,0.18326174268587248,0.33954765194288594,-4.2556716718156196e-05,0.33954765194288594,1.0,252.0,0.037333754574642275,220.0,238.0,18.0,7.0,13.0,245.0,251.0,True,True,756.0,0.07512597337911348,0.042157640797420626,0.0,0.06750169153080231,0.03365139565592649,0.0,0.0837291559189395,0.047031448850265244,0.016666666666666666,0.08426300081086634,0.05176959908354795,0.01984126984126984,,,,,,,,,,,,,,
T06_1994_TIGHTENING_CYCLE_END,T06_1994,1994,TIGHTENING_CYCLE_END,1995-02-01,NASDAQ,price,1995-01-31,755.2,1995-02-01,252,0.0041181144067794495,0.03147510593220337,0.04855667372881345,0.11354608050847448,0.29577595338983054,0.3920815677966101,0.0,0.4165651483050845,0.0,213.0,0.07863031665729814,156.0,175.0,19.0,5.0,38.0,180.0,213.0,True,True,756.0,0.0897435217956994,0.04474176572217969,0.0,0.08041131724861068,0.046537554526760755,0.0,0.11542432737442772,0.07748012976443787,0.025,0.1426798823769405,0.09922851279285473,0.05952380952380952,,,,,,,,,,,,,,
T06_1994_TIGHTENING_CYCLE_END,T06_1994,1994,TIGHTENING_CYCLE_END,1995-02-01,WTI,price,1995-01-31,18.48,1995-02-01,252,0.0,-0.0027056277056277667,0.008116883116882967,0.0984848484848484,-0.03354978354978355,0.14610389610389607,-0.08766233766233766,0.19805194805194803,154.0,241.0,0.17876278616658559,57.0,154.0,97.0,39.0,85.0,193.0,239.0,True,True,756.0,0.14972910771372086,0.09249900989004911,0.0,0.20692319926503727,0.13259607119835853,0.0,0.20138802118151475,0.147102958741761,0.0,0.2884496748369004,0.21407650149912205,0.01984126984126984,,,,,,,,,,,,,,
T06_1994_TIGHTENING_CYCLE_END,T06_1994,1994,TIGHTENING_CYCLE_END,1995-02-01,DGS2,rate,1995-01-31,7.26,1995-02-01,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-233.0,14.000000000000057,251.0,2.0,7.000000000000028,-6.99999999999994,-45.000000000000014,-71.0,-129.0,-233.0,143.36868189171756,105.11654548924848,129.99812215838304,102.72019395918188
